CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_03796,Female,1,No,Yes,31,Yes,DSL,Two year,Yes,Credit card,49.64,1573.3,No
CUST_03797,Male,0,No,No,47,Yes,DSL,Month-to-month,Yes,Credit card,48.77,2336.83,Yes
CUST_03798,Female,0,Yes,Yes,27,No,No,Two year,No,Electronic check,21.81,609.24,No
CUST_03799,Male,0,No,No,51,Yes,DSL,Month-to-month,Yes,Electronic check,48.57,2375.09,Yes
CUST_03800,Male,0,Yes,Yes,20,Yes,No,Two year,No,Electronic check,23.78,469.66,No
CUST_03801,Female,0,No,No,13,Yes,Fiber optic,Month-to-month,No,Mailed check,81.4,1058.47,No
CUST_03802,Female,0,Yes,Yes,63,Yes,Fiber optic,Two year,No,Bank transfer,78.47,4966.95,No
CUST_03803,Female,0,Yes,No,44,Yes,No,Month-to-month,Yes,Credit card,19.3,886.77,Yes
CUST_03804,Female,0,Yes,Yes,24,Yes,Fiber optic,One year,Yes,Electronic check,72.04,1649.75,No
CUST_03805,Female,0,No,Yes,3,No,Fiber optic,Two year,Yes,Electronic check,98.88,307.52,Yes
CUST_03806,Female,0,Yes,Yes,10,Yes,DSL,Month-to-month,No,Mailed check,50.76,510.21,No
CUST_03807,Female,0,Yes,No,65,Yes,No,Two year,No,Bank transfer,19.63,1283.14,No
CUST_03808,Female,0,Yes,No,49,Yes,Fiber optic,Two year,Yes,Credit card,103.81,4995.24,No
CUST_03809,Male,0,No,Yes,58,Yes,Fiber optic,One year,Yes,Bank transfer,72.59,4270.49,No
CUST_03810,Female,0,Yes,Yes,2,Yes,Fiber optic,Two year,Yes,Bank transfer,79.12,160.56,No
CUST_03811,Female,0,No,Yes,66,Yes,DSL,Month-to-month,No,Electronic check,50.23,3212.0,No
CUST_03812,Male,0,No,Yes,31,No,No,One year,No,Electronic check,18.03,568.95,No
CUST_03813,Female,0,No,No,68,Yes,DSL,Month-to-month,Yes,Electronic check,63.88,4242.3,No
CUST_03814,Male,0,Yes,No,37,Yes,DSL,Month-to-month,Yes,Mailed check,51.65,1947.17,No
CUST_03815,Male,0,Yes,No,24,Yes,DSL,One year,Yes,Mailed check,67.15,1629.68,No
CUST_03816,Female,1,No,Yes,44,Yes,DSL,One year,Yes,Mailed check,62.56,2812.19,No
CUST_03817,Male,0,Yes,Yes,41,Yes,Fiber optic,Month-to-month,No,Electronic check,100.05,3905.2,No
CUST_03818,Female,0,Yes,No,51,Yes,DSL,Month-to-month,Yes,Electronic check,79.35,3895.47,Yes
CUST_03819,Male,0,No,No,42,Yes,DSL,Two year,Yes,Electronic check,52.7,2288.51,No
CUST_03820,Male,0,No,No,40,Yes,DSL,Month-to-month,No,Bank transfer,68.31,2699.64,Yes
CUST_03821,Male,0,Yes,No,48,Yes,Fiber optic,Month-to-month,No,Mailed check,107.51,5334.37,Yes
CUST_03822,Female,0,No,Yes,4,Yes,Fiber optic,Month-to-month,Yes,Mailed check,113.08,432.55,Yes
CUST_03823,Female,0,Yes,Yes,60,Yes,Fiber optic,Month-to-month,No,Bank transfer,98.01,6038.7,No
CUST_03824,Male,0,No,Yes,39,No,Fiber optic,Two year,Yes,Credit card,75.89,2836.42,Yes
CUST_03825,Male,0,Yes,No,5,Yes,Fiber optic,Two year,Yes,Bank transfer,72.42,360.97,No
CUST_03826,Female,0,Yes,Yes,6,Yes,DSL,Month-to-month,Yes,Bank transfer,54.75,342.86,No
CUST_03827,Female,1,No,No,14,Yes,No,Month-to-month,No,Electronic check,24.5,328.48,No
CUST_03828,Male,0,Yes,No,70,Yes,DSL,Two year,Yes,Credit card,63.79,4398.8,No
CUST_03829,Male,0,Yes,No,12,Yes,DSL,Two year,Yes,Bank transfer,65.28,784.75,No
CUST_03830,Female,0,No,No,62,Yes,Fiber optic,Month-to-month,No,Credit card,97.48,6285.0,Yes
CUST_03831,Female,0,Yes,No,27,Yes,Fiber optic,Two year,No,Credit card,84.95,2255.25,No
CUST_03832,Female,0,Yes,Yes,54,Yes,No,Month-to-month,No,Electronic check,19.27,1072.59,No
CUST_03833,Female,0,Yes,Yes,12,Yes,DSL,Month-to-month,Yes,Credit card,78.4,961.31,No
CUST_03834,Female,0,No,Yes,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,103.99,815.89,No
CUST_03835,Male,0,No,No,16,Yes,Fiber optic,Two year,Yes,Mailed check,93.0,1464.27,Yes
CUST_03836,Female,0,No,Yes,52,No,DSL,Two year,Yes,Bank transfer,58.18,2932.12,No
CUST_03837,Male,0,No,No,26,Yes,DSL,Month-to-month,Yes,Electronic check,61.9,1640.38,Yes
CUST_03838,Female,0,No,Yes,8,Yes,Fiber optic,One year,No,Electronic check,71.51,575.73,No
CUST_03839,Male,0,Yes,No,45,Yes,DSL,Month-to-month,No,Bank transfer,53.66,2331.48,Yes
CUST_03840,Female,0,Yes,No,19,Yes,DSL,Month-to-month,Yes,Electronic check,53.77,1033.99,No
CUST_03841,Female,0,Yes,Yes,17,Yes,DSL,Month-to-month,Yes,Credit card,60.59,1029.84,Yes
CUST_03842,Male,0,No,No,65,Yes,DSL,One year,Yes,Electronic check,53.27,3321.45,No
CUST_03843,Male,0,Yes,Yes,29,Yes,DSL,Month-to-month,Yes,Electronic check,51.49,1560.99,Yes
CUST_03844,Female,0,No,Yes,14,No,DSL,Month-to-month,Yes,Credit card,71.79,1038.76,No
CUST_03845,Female,0,Yes,Yes,17,Yes,DSL,Month-to-month,Yes,Bank transfer,76.27,1241.01,Yes
CUST_03846,Female,0,No,No,13,Yes,No,One year,Yes,Electronic check,18.47,250.46,No
CUST_03847,Female,0,Yes,No,63,Yes,DSL,Month-to-month,Yes,Mailed check,52.34,3434.68,No
CUST_03848,Female,1,Yes,No,33,Yes,Fiber optic,Month-to-month,No,Bank transfer,104.82,3300.57,Yes
CUST_03849,Male,0,No,No,29,Yes,No,Month-to-month,No,Mailed check,23.71,667.09,Yes
CUST_03850,Male,0,Yes,Yes,37,Yes,No,Month-to-month,Yes,Mailed check,21.5,811.64,No
CUST_03851,Female,0,Yes,No,46,Yes,DSL,One year,Yes,Mailed check,69.32,3327.34,No
CUST_03852,Male,0,No,Yes,24,Yes,DSL,Two year,Yes,Electronic check,47.72,1182.19,No
CUST_03853,Male,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,No,Credit card,108.23,1482.16,Yes
CUST_03854,Male,0,Yes,No,5,Yes,No,One year,No,Electronic check,23.83,113.59,No
CUST_03855,Female,1,No,No,53,Yes,DSL,Month-to-month,Yes,Mailed check,69.27,3661.31,Yes
CUST_03856,Male,1,No,Yes,30,Yes,Fiber optic,Month-to-month,Yes,Mailed check,111.23,3200.88,Yes
CUST_03857,Female,0,No,No,60,No,No,Month-to-month,Yes,Credit card,18.33,1071.99,No
CUST_03858,Male,0,No,Yes,28,Yes,Fiber optic,One year,Yes,Bank transfer,80.39,2282.55,No
CUST_03859,Female,1,No,No,26,Yes,Fiber optic,Two year,Yes,Mailed check,86.31,2243.06,No
CUST_03860,Male,0,Yes,No,18,Yes,Fiber optic,One year,No,Electronic check,77.14,1371.34,No
CUST_03861,Female,0,No,Yes,36,Yes,DSL,Month-to-month,Yes,Mailed check,73.52,2760.48,No
CUST_03862,Female,0,No,Yes,8,Yes,Fiber optic,One year,Yes,Mailed check,104.07,807.03,No
CUST_03863,Male,0,Yes,Yes,18,Yes,Fiber optic,Two year,No,Bank transfer,104.8,1883.97,Yes
CUST_03864,Female,0,Yes,No,58,Yes,Fiber optic,Month-to-month,Yes,Credit card,83.11,4855.7,Yes
CUST_03865,Female,0,Yes,No,32,No,No,Two year,No,Mailed check,23.34,733.54,No
CUST_03866,Female,0,Yes,No,49,Yes,Fiber optic,Month-to-month,No,Bank transfer,75.54,3777.33,No
CUST_03867,Female,0,Yes,Yes,48,Yes,DSL,Two year,No,Bank transfer,48.74,2425.35,No
CUST_03868,Female,0,No,Yes,71,Yes,Fiber optic,Month-to-month,Yes,Mailed check,96.28,6864.42,No
CUST_03869,Female,0,Yes,No,65,Yes,Fiber optic,One year,No,Mailed check,72.19,4824.37,No
CUST_03870,Female,0,No,Yes,33,Yes,Fiber optic,One year,No,Credit card,112.24,3541.28,No
CUST_03871,Female,0,Yes,No,50,Yes,Fiber optic,Month-to-month,No,Electronic check,84.8,4093.11,No
CUST_03872,Male,0,No,Yes,4,No,Fiber optic,Two year,Yes,Electronic check,91.47,364.48,No
CUST_03873,Male,1,Yes,No,36,Yes,Fiber optic,Month-to-month,No,Credit card,106.6,3998.99,No
CUST_03874,Female,1,No,No,28,Yes,Fiber optic,Month-to-month,No,Bank transfer,88.0,2471.85,Yes
CUST_03875,Female,0,No,No,3,Yes,No,Two year,Yes,Bank transfer,21.01,62.62,No
CUST_03876,Male,0,No,Yes,6,Yes,DSL,Month-to-month,Yes,Credit card,57.18,346.5,Yes
CUST_03877,Male,0,No,Yes,45,Yes,DSL,Month-to-month,No,Electronic check,57.31,2482.12,No
CUST_03878,Male,0,No,No,23,Yes,Fiber optic,One year,No,Bank transfer,91.06,2126.52,No
CUST_03879,Female,1,No,No,7,Yes,No,Two year,No,Electronic check,24.62,165.35,No
CUST_03880,Male,1,No,No,61,Yes,DSL,Two year,Yes,Bank transfer,77.76,4779.82,No
CUST_03881,Female,0,No,No,65,No,DSL,Two year,Yes,Electronic check,64.08,4254.54,No
CUST_03882,Female,0,No,No,6,Yes,No,Two year,Yes,Credit card,21.19,126.03,No
CUST_03883,Male,0,No,No,24,Yes,No,Two year,Yes,Electronic check,23.66,591.1,No
CUST_03884,Female,0,Yes,Yes,37,Yes,No,One year,Yes,Bank transfer,22.77,813.05,No
CUST_03885,Female,0,No,Yes,45,Yes,DSL,Month-to-month,No,Bank transfer,75.85,3301.15,No
CUST_03886,Female,0,No,Yes,51,Yes,No,Two year,No,Bank transfer,23.11,1180.82,No
CUST_03887,Female,0,Yes,Yes,45,Yes,Fiber optic,Month-to-month,Yes,Mailed check,112.86,5297.71,Yes
CUST_03888,Male,0,No,No,63,Yes,Fiber optic,Month-to-month,No,Mailed check,109.88,6846.84,No
CUST_03889,Male,0,No,No,29,No,DSL,Two year,Yes,Bank transfer,74.93,2265.74,No
CUST_03890,Female,0,Yes,No,25,Yes,Fiber optic,Two year,No,Credit card,87.62,2232.87,No
CUST_03891,Female,0,Yes,Yes,10,Yes,DSL,Month-to-month,No,Bank transfer,58.52,601.71,Yes
CUST_03892,Male,0,No,Yes,35,Yes,DSL,Month-to-month,Yes,Credit card,70.94,2591.7,No
CUST_03893,Female,0,Yes,No,55,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,73.77,4086.62,Yes
CUST_03894,Male,0,No,Yes,25,Yes,DSL,Month-to-month,No,Bank transfer,56.28,1426.87,No
CUST_03895,Female,1,No,Yes,45,Yes,DSL,Month-to-month,No,Credit card,77.63,3520.85,Yes
CUST_03896,Female,0,No,No,12,Yes,Fiber optic,One year,No,Electronic check,90.25,1113.91,No
CUST_03897,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,No,Mailed check,82.15,321.14,Yes
CUST_03898,Male,0,No,No,67,Yes,DSL,Month-to-month,Yes,Bank transfer,61.68,4251.31,Yes
CUST_03899,Male,0,No,Yes,17,Yes,Fiber optic,Two year,No,Credit card,82.99,1440.9,No
CUST_03900,Male,1,Yes,No,65,Yes,Fiber optic,One year,Yes,Credit card,104.57,6866.54,Yes
CUST_03901,Female,0,No,No,53,Yes,Fiber optic,Month-to-month,No,Mailed check,108.28,5474.02,No
CUST_03902,Male,1,No,No,57,Yes,Fiber optic,Month-to-month,Yes,Mailed check,105.22,6162.18,No
CUST_03903,Female,0,No,Yes,28,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.71,2068.85,Yes
CUST_03904,Male,1,No,Yes,16,Yes,DSL,Two year,Yes,Bank transfer,56.76,950.15,No
CUST_03905,Male,0,No,No,21,Yes,DSL,Month-to-month,No,Mailed check,52.49,1056.14,No
CUST_03906,Female,1,No,No,42,Yes,Fiber optic,Two year,No,Electronic check,71.93,3087.43,Yes
CUST_03907,Male,0,Yes,Yes,54,Yes,No,Two year,Yes,Bank transfer,23.17,1233.94,No
CUST_03908,Male,0,No,Yes,32,Yes,DSL,One year,No,Bank transfer,59.99,1965.01,No
CUST_03909,Male,0,No,No,38,Yes,Fiber optic,Month-to-month,Yes,Credit card,82.45,3138.96,No
CUST_03910,Male,1,Yes,Yes,70,Yes,No,Two year,Yes,Mailed check,20.15,1428.96,No
CUST_03911,Female,0,No,No,38,Yes,No,Month-to-month,Yes,Electronic check,18.95,689.35,No
CUST_03912,Female,0,No,No,54,Yes,DSL,Month-to-month,Yes,Electronic check,73.94,4178.82,No
CUST_03913,Male,1,Yes,Yes,60,Yes,Fiber optic,Month-to-month,Yes,Credit card,76.48,4360.93,Yes
CUST_03914,Male,0,Yes,No,47,Yes,DSL,One year,No,Electronic check,56.84,2789.39,No
CUST_03915,Male,0,Yes,No,12,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.33,849.75,Yes
CUST_03916,Female,0,Yes,Yes,53,Yes,DSL,Two year,No,Bank transfer,60.27,3117.32,No
CUST_03917,Female,0,Yes,No,33,No,Fiber optic,Month-to-month,No,Mailed check,85.97,2875.95,Yes
CUST_03918,Female,1,Yes,Yes,28,Yes,No,Two year,No,Credit card,23.03,656.09,No
CUST_03919,Female,0,Yes,No,3,Yes,No,Month-to-month,Yes,Mailed check,23.01,70.61,No
CUST_03920,Male,0,No,No,26,Yes,No,Month-to-month,No,Electronic check,18.27,452.06,No
CUST_03921,Male,1,No,Yes,54,Yes,DSL,Month-to-month,No,Electronic check,49.06,2776.87,No
CUST_03922,Male,0,No,Yes,40,Yes,DSL,Two year,No,Electronic check,76.66,3102.63,No
CUST_03923,Female,0,Yes,Yes,66,Yes,Fiber optic,Month-to-month,No,Mailed check,105.63,6886.26,Yes
CUST_03924,Male,0,No,Yes,68,Yes,Fiber optic,One year,Yes,Credit card,87.53,5993.87,No
CUST_03925,Female,0,Yes,Yes,47,Yes,DSL,Month-to-month,No,Credit card,50.82,2311.87,No
CUST_03926,Female,0,No,Yes,2,Yes,Fiber optic,Two year,No,Bank transfer,81.74,159.34,Yes
CUST_03927,Male,1,No,No,42,Yes,No,Month-to-month,Yes,Credit card,22.61,910.13,No
CUST_03928,Male,0,No,Yes,34,Yes,No,Month-to-month,No,Bank transfer,24.62,868.77,No
CUST_03929,Male,0,No,No,21,Yes,DSL,One year,No,Electronic check,66.55,1362.85,Yes
CUST_03930,Female,0,Yes,Yes,44,Yes,Fiber optic,Month-to-month,No,Credit card,71.19,3207.45,Yes
CUST_03931,Female,0,Yes,No,2,Yes,Fiber optic,Month-to-month,No,Bank transfer,99.28,194.08,Yes
CUST_03932,Male,1,No,No,59,Yes,No,Month-to-month,No,Bank transfer,24.61,1400.77,No
CUST_03933,Male,1,Yes,Yes,16,No,Fiber optic,One year,Yes,Mailed check,86.14,1324.21,No
CUST_03934,Female,0,Yes,No,20,Yes,No,Month-to-month,No,Electronic check,24.53,508.37,Yes
CUST_03935,Male,0,No,No,26,Yes,Fiber optic,Month-to-month,No,Credit card,100.18,2505.58,No
CUST_03936,Female,0,Yes,No,16,No,No,One year,Yes,Credit card,19.33,296.49,No
CUST_03937,Female,0,Yes,Yes,70,No,Fiber optic,Month-to-month,No,Credit card,76.54,5094.84,Yes
CUST_03938,Male,0,Yes,Yes,23,Yes,No,One year,No,Bank transfer,19.23,436.48,No
CUST_03939,Male,0,Yes,No,42,Yes,No,One year,No,Credit card,22.89,1004.14,No
CUST_03940,Male,0,No,Yes,37,Yes,DSL,Two year,Yes,Credit card,65.63,2527.67,No
CUST_03941,Male,0,No,Yes,72,No,DSL,Month-to-month,No,Credit card,60.94,4219.06,No
CUST_03942,Female,0,Yes,No,6,Yes,No,One year,No,Electronic check,19.84,113.26,Yes
CUST_03943,Female,0,No,No,37,Yes,DSL,Month-to-month,No,Electronic check,76.75,2911.15,Yes
CUST_03944,Female,0,No,Yes,22,Yes,Fiber optic,Month-to-month,No,Bank transfer,79.62,1717.71,No
CUST_03945,Male,0,No,Yes,6,Yes,No,Month-to-month,No,Mailed check,19.99,123.92,Yes
CUST_03946,Female,0,Yes,Yes,32,No,No,Month-to-month,Yes,Credit card,18.38,571.56,Yes
CUST_03947,Male,1,Yes,No,17,Yes,DSL,Month-to-month,No,Credit card,54.64,928.09,Yes
CUST_03948,Male,0,No,Yes,38,No,Fiber optic,One year,Yes,Bank transfer,111.53,4040.21,No
CUST_03949,Male,0,No,Yes,17,Yes,Fiber optic,Month-to-month,No,Credit card,78.44,1386.15,Yes
CUST_03950,Male,0,Yes,Yes,37,No,DSL,Month-to-month,No,Mailed check,52.14,1867.01,No
CUST_03951,Male,0,No,No,23,Yes,No,Month-to-month,No,Bank transfer,22.2,500.11,No
CUST_03952,Male,1,Yes,No,49,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.51,4670.63,Yes
CUST_03953,Female,0,No,No,61,No,No,Month-to-month,Yes,Mailed check,19.23,1146.3,Yes
CUST_03954,Male,0,Yes,Yes,49,Yes,DSL,Month-to-month,No,Credit card,50.4,2356.0,No
CUST_03955,Female,1,Yes,Yes,61,Yes,Fiber optic,Month-to-month,No,Mailed check,75.26,4374.9,No
CUST_03956,Female,0,Yes,No,32,Yes,No,One year,Yes,Electronic check,24.03,803.88,Yes
CUST_03957,Male,0,Yes,Yes,63,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,99.45,6155.99,No
CUST_03958,Male,0,No,Yes,7,Yes,DSL,Two year,Yes,Mailed check,78.37,539.51,No
CUST_03959,Male,0,Yes,Yes,22,Yes,No,Two year,No,Bank transfer,19.16,439.37,No
CUST_03960,Female,0,No,No,6,Yes,No,Month-to-month,Yes,Bank transfer,21.22,131.63,Yes
CUST_03961,Male,0,Yes,Yes,61,Yes,Fiber optic,Month-to-month,Yes,Credit card,103.44,6427.62,Yes
CUST_03962,Female,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,Yes,Credit card,79.61,1132.2,No
CUST_03963,Male,1,No,No,16,Yes,DSL,Month-to-month,Yes,Bank transfer,68.96,1136.64,No
CUST_03964,Male,0,No,Yes,3,Yes,No,Two year,No,Electronic check,21.32,61.83,No
CUST_03965,Female,0,No,No,9,Yes,No,Month-to-month,Yes,Bank transfer,21.02,192.25,Yes
CUST_03966,Female,0,Yes,Yes,47,No,DSL,Month-to-month,Yes,Electronic check,67.57,3048.47,No
CUST_03967,Male,0,Yes,No,42,Yes,DSL,Month-to-month,No,Mailed check,61.37,2481.24,Yes
CUST_03968,Female,0,No,No,42,Yes,No,Month-to-month,Yes,Bank transfer,23.74,971.43,Yes
CUST_03969,Female,1,Yes,Yes,23,Yes,DSL,Month-to-month,No,Mailed check,77.57,1821.5,No
CUST_03970,Female,0,No,Yes,3,Yes,No,Month-to-month,Yes,Bank transfer,22.12,68.97,Yes
CUST_03971,Female,0,Yes,No,1,Yes,No,Month-to-month,No,Mailed check,20.1,20.49,Yes
CUST_03972,Female,0,Yes,Yes,67,Yes,No,One year,Yes,Electronic check,23.44,1557.42,No
CUST_03973,Male,0,Yes,No,71,Yes,Fiber optic,Month-to-month,No,Mailed check,77.67,5522.25,No
CUST_03974,Male,1,No,Yes,3,Yes,Fiber optic,Two year,No,Mailed check,74.27,227.55,No
CUST_03975,Female,0,Yes,Yes,49,Yes,DSL,Month-to-month,No,Credit card,63.16,3129.68,No
CUST_03976,Male,1,No,Yes,67,Yes,Fiber optic,Month-to-month,No,Bank transfer,99.1,6659.47,Yes
CUST_03977,Male,0,No,Yes,55,No,Fiber optic,Month-to-month,No,Bank transfer,107.57,5760.89,No
CUST_03978,Female,0,Yes,No,4,Yes,Fiber optic,One year,No,Bank transfer,112.98,457.22,No
CUST_03979,Male,0,No,No,31,Yes,DSL,Month-to-month,Yes,Bank transfer,75.57,2229.82,Yes
CUST_03980,Female,0,No,Yes,66,Yes,DSL,Month-to-month,No,Credit card,79.6,5285.45,No
CUST_03981,Female,0,Yes,Yes,64,Yes,DSL,Month-to-month,No,Electronic check,61.65,4072.12,No
CUST_03982,Male,0,No,Yes,31,Yes,No,Two year,No,Mailed check,20.22,606.62,No
CUST_03983,Female,0,No,Yes,63,Yes,Fiber optic,Two year,No,Mailed check,90.69,5492.86,No
CUST_03984,Female,0,Yes,Yes,66,Yes,DSL,Month-to-month,Yes,Electronic check,67.54,4667.57,Yes
CUST_03985,Female,0,Yes,No,31,Yes,Fiber optic,Month-to-month,No,Mailed check,92.83,2976.46,No
CUST_03986,Female,0,Yes,No,47,Yes,DSL,Month-to-month,Yes,Credit card,67.19,3095.6,No
CUST_03987,Female,1,No,Yes,22,Yes,No,Month-to-month,No,Bank transfer,24.21,517.04,No
CUST_03988,Male,0,No,No,46,Yes,Fiber optic,Two year,Yes,Bank transfer,77.46,3504.09,No
CUST_03989,Male,0,Yes,No,58,Yes,DSL,One year,Yes,Credit card,49.21,2834.51,No
CUST_03990,Female,0,No,Yes,61,Yes,DSL,Month-to-month,Yes,Bank transfer,62.45,3931.65,Yes
CUST_03991,Female,0,Yes,No,46,Yes,No,Two year,No,Mailed check,24.87,1114.29,No
CUST_03992,Male,0,Yes,No,1,No,Fiber optic,Month-to-month,Yes,Electronic check,72.66,74.26,Yes
CUST_03993,Female,0,Yes,No,25,Yes,DSL,Month-to-month,No,Electronic check,79.53,2073.59,Yes
CUST_03994,Male,0,No,No,61,Yes,Fiber optic,Month-to-month,No,Mailed check,113.55,6842.9,No
CUST_03995,Female,1,No,Yes,14,Yes,DSL,Month-to-month,No,Electronic check,55.24,736.72,Yes
CUST_03996,Female,0,Yes,No,45,Yes,DSL,Month-to-month,Yes,Electronic check,76.19,3540.65,Yes
CUST_03997,Female,0,Yes,No,39,Yes,No,One year,Yes,Bank transfer,18.05,718.79,No
CUST_03998,Female,0,No,No,66,Yes,DSL,Month-to-month,No,Mailed check,60.89,3877.85,Yes
CUST_03999,Female,0,Yes,Yes,32,Yes,No,Month-to-month,Yes,Credit card,20.81,672.53,Yes
CUST_04000,Female,0,No,No,58,Yes,Fiber optic,Two year,No,Electronic check,110.62,6624.34,No
CUST_04001,Female,0,Yes,No,56,Yes,DSL,Two year,Yes,Mailed check,61.53,3335.79,No
CUST_04002,Male,0,Yes,No,6,Yes,No,One year,No,Credit card,20.93,122.07,No
CUST_04003,Male,0,No,Yes,67,Yes,Fiber optic,One year,No,Credit card,98.78,6421.01,No
CUST_04004,Male,0,No,Yes,50,Yes,Fiber optic,Two year,Yes,Bank transfer,86.91,4561.74,No
CUST_04005,Female,0,No,Yes,38,Yes,No,One year,Yes,Bank transfer,21.76,804.36,No
CUST_04006,Female,0,No,Yes,3,Yes,No,Month-to-month,No,Electronic check,24.69,72.34,Yes
CUST_04007,Female,0,No,Yes,5,Yes,DSL,Month-to-month,Yes,Mailed check,52.09,248.68,Yes
CUST_04008,Female,1,Yes,No,24,Yes,DSL,Month-to-month,Yes,Mailed check,61.06,1536.31,No
CUST_04009,Female,1,Yes,Yes,54,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,70.69,3720.69,No
CUST_04010,Female,0,No,No,34,No,DSL,Month-to-month,Yes,Bank transfer,74.48,2589.3,No
CUST_04011,Female,0,No,Yes,39,Yes,Fiber optic,One year,Yes,Bank transfer,74.14,2754.54,No
CUST_04012,Male,0,Yes,Yes,48,Yes,DSL,Month-to-month,No,Electronic check,48.32,2384.93,No
CUST_04013,Female,0,Yes,Yes,49,Yes,Fiber optic,Month-to-month,Yes,Mailed check,109.73,5511.41,Yes
CUST_04014,Male,0,No,No,34,Yes,DSL,Month-to-month,Yes,Electronic check,59.33,1933.18,No
CUST_04015,Male,0,No,No,7,Yes,No,Month-to-month,Yes,Mailed check,22.81,153.65,Yes
CUST_04016,Female,0,Yes,No,18,Yes,Fiber optic,Two year,Yes,Bank transfer,108.6,1914.8,No
CUST_04017,Female,0,No,Yes,70,Yes,DSL,One year,No,Electronic check,58.11,4008.36,No
CUST_04018,Male,0,Yes,Yes,34,Yes,No,Two year,Yes,Credit card,19.83,693.36,No
CUST_04019,Male,1,Yes,Yes,51,Yes,DSL,Month-to-month,No,Electronic check,50.93,2483.6,No
CUST_04020,Female,0,No,Yes,68,Yes,Fiber optic,Month-to-month,Yes,Electronic check,97.32,6717.21,No
CUST_04021,Female,0,Yes,Yes,14,No,DSL,One year,No,Credit card,53.83,733.16,No
CUST_04022,Male,0,Yes,Yes,69,No,No,Month-to-month,Yes,Credit card,22.44,1530.16,No
CUST_04023,Female,0,Yes,No,8,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,84.27,640.61,Yes
CUST_04024,Female,0,No,No,15,Yes,DSL,Month-to-month,Yes,Credit card,57.17,839.67,Yes
CUST_04025,Female,0,Yes,Yes,59,Yes,No,Two year,Yes,Credit card,19.74,1126.6,No
CUST_04026,Male,1,No,No,11,Yes,DSL,Two year,No,Electronic check,59.65,656.37,No
CUST_04027,Male,0,Yes,No,20,Yes,No,Month-to-month,Yes,Electronic check,19.13,369.62,No
CUST_04028,Male,0,Yes,No,55,Yes,DSL,Month-to-month,No,Bank transfer,56.19,3194.22,No
CUST_04029,Female,0,Yes,Yes,36,Yes,No,One year,No,Credit card,23.45,876.34,No
CUST_04030,Female,0,Yes,Yes,14,No,Fiber optic,Month-to-month,Yes,Mailed check,79.7,1154.37,No
CUST_04031,Male,0,Yes,Yes,58,No,No,Month-to-month,No,Electronic check,24.63,1497.35,No
CUST_04032,Male,1,No,Yes,38,Yes,No,Month-to-month,No,Bank transfer,21.45,848.92,No
CUST_04033,Male,1,No,No,1,No,No,Month-to-month,Yes,Electronic check,18.75,18.34,Yes
CUST_04034,Female,0,Yes,Yes,65,Yes,Fiber optic,Month-to-month,Yes,Electronic check,112.44,7172.85,Yes
CUST_04035,Male,0,No,Yes,1,Yes,No,Month-to-month,Yes,Mailed check,21.2,21.27,No
CUST_04036,Male,0,No,Yes,60,Yes,Fiber optic,Two year,Yes,Bank transfer,95.06,5638.19,No
CUST_04037,Female,0,Yes,No,25,Yes,DSL,Month-to-month,Yes,Mailed check,51.48,1347.53,No
CUST_04038,Female,1,No,No,10,Yes,No,Month-to-month,Yes,Mailed check,20.33,200.07,No
CUST_04039,Female,0,No,No,50,No,Fiber optic,One year,Yes,Bank transfer,101.66,5205.22,Yes
CUST_04040,Male,0,No,No,12,Yes,DSL,Month-to-month,No,Credit card,49.34,596.53,No
CUST_04041,Female,0,No,No,32,Yes,Fiber optic,Two year,No,Mailed check,95.67,3201.21,No
CUST_04042,Female,0,Yes,Yes,33,Yes,Fiber optic,Month-to-month,Yes,Credit card,101.21,3421.55,Yes
CUST_04043,Male,1,No,No,72,Yes,Fiber optic,Two year,No,Electronic check,70.08,4946.87,No
CUST_04044,Female,0,Yes,No,26,Yes,Fiber optic,Month-to-month,No,Bank transfer,107.69,2715.14,Yes
CUST_04045,Male,0,Yes,Yes,42,Yes,DSL,Two year,No,Bank transfer,46.97,2042.77,No
CUST_04046,Male,0,No,Yes,50,Yes,Fiber optic,One year,Yes,Electronic check,81.11,4222.26,No
CUST_04047,Female,0,Yes,Yes,61,Yes,No,Two year,No,Electronic check,24.74,1559.41,No
CUST_04048,Female,0,No,No,41,Yes,Fiber optic,One year,Yes,Electronic check,73.65,3091.22,No
CUST_04049,Female,0,Yes,Yes,57,Yes,Fiber optic,One year,No,Mailed check,107.17,5999.64,No
CUST_04050,Female,0,No,No,2,Yes,DSL,One year,Yes,Mailed check,67.82,135.71,No
CUST_04051,Female,0,No,Yes,70,Yes,DSL,Two year,No,Mailed check,65.94,4807.92,No
